image_id,abs_image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,year,month,day_of_year,month_sin,month_cos,day_of_year_sin,day_of_year_cos,State_encoded,Species_encoded,Dry_Green_g,Dry_Dead_g,Dry_Clover_g,GDM_g,Dry_Total_g,fold,Dry_Green_g_log,Dry_Dead_g_log,Dry_Clover_g_log,GDM_g_log,Dry_Total_g_log
ID1868719645,csiro-biomass\train\train\ID1868719645.jpg,2015-07-02,Vic,Ryegrass_Clover,0.7399457407987015,-0.3496250563957238,0.0,7,183,-0.32512383102100434,-0.9631790015377494,0.3172278429478333,-1.0801756479420925,2,11,20.5478,2.4174,4.8348,25.3826,27.8,3,3.0702736,1.22888,1.76384,3.2727048,3.3603754
ID187238869,csiro-biomass\train\train\ID187238869.jpg,2015-09-29,Vic,Ryegrass_Clover,0.608489841587387,-0.3496250563957238,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,28.9098,2.972,11.8881,40.798,43.77,4,3.3981862,1.3792697,2.5563045,3.7328484,3.8015382
ID1874904894,csiro-biomass\train\train\ID1874904894.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,-2.349267890667188,-0.44685155043909164,0.0,10,286,-0.897016243111896,1.0436649430992109,-1.1321063693645246,0.8060907655763795,2,6,4.1458,29.1542,0.0,4.1458,33.3,2,1.6381809,3.4063241,0.0,1.6381809,3.5351453
ID1876271942,csiro-biomass\train\train\ID1876271942.jpg,2015-02-24,NSW,Ryegrass,0.14839419434778667,0.23373390786448328,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,10,47.9386,8.3614,0.0,47.9386,56.3,1,3.8905663,2.236595,0.0,3.8905663,4.0483007
ID1880764911,csiro-biomass\train\train\ID1880764911.jpg,2015-05-18,Tas,Ryegrass,-0.9032529993427291,-0.2523985623523559,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,15.1546,21.9343,5.9821,21.1367,43.0709,2,2.7822049,3.1326337,1.9433497,3.0972369,3.7857997
ID1888700589,csiro-biomass\train\train\ID1888700589.jpg,2015-07-08,WA,Clover,-0.11451760407484243,-0.5440780444824594,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,20.9,0.0,1.62,22.52,22.52,4,3.0864866,0.0,0.96317434,3.1578512,3.1578512
ID1889150649,csiro-biomass\train\train\ID1889150649.jpg,2015-09-01,WA,SubcloverLosa,-2.2178119914558736,-0.6413045385258273,0.0,9,244,-1.1063433941687213,0.30910907793111153,-0.9707063342954942,-0.28649306435006355,3,13,0.0,0.0,2.48,2.48,2.48,2,0.0,0.0,1.2470323,1.2470323,1.2470323
ID1894998379,csiro-biomass\train\train\ID1894998379.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,-1.5605324953993014,-0.32045710818271345,0.0,10,286,-0.897016243111896,1.0436649430992109,-1.1321063693645246,0.8060907655763795,2,6,8.4236,35.0985,13.4778,21.9015,57.0,3,2.2432172,3.5862513,2.6726165,3.1312025,4.060443
ID1899025384,csiro-biomass\train\train\ID1899025384.jpg,2015-06-26,Tas,Ryegrass_Clover,0.2798500935591005,-0.3496250563957238,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,11.1604,8.6803,0.4133,11.5737,20.254,0,2.498185,2.270093,0.3459274,2.5316074,3.056545
ID1920959057,csiro-biomass\train\train\ID1920959057.jpg,2015-07-02,Vic,Ryegrass_Clover,0.5427618919817296,-0.44685155043909164,0.0,7,183,-0.32512383102100434,-0.9631790015377494,0.3172278429478333,-1.0801756479420925,2,11,12.4667,2.6714,3.5619,16.0286,18.7,0,2.60022,1.3005731,1.5177392,2.8348944,2.9806187
ID193102215,csiro-biomass\train\train\ID193102215.jpg,2015-04-01,NSW,Lucerne,0.01693829513647212,2.3727167768185757,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,22.8,0.0,0.0,22.8,22.8,1,3.1696856,0.0,0.0,3.1696856,3.1696856
ID1946311744,csiro-biomass\train\train\ID1946311744.jpg,2015-09-29,Vic,Ryegrass_Clover,1.1343134384326443,0.03928091977774759,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,40.3989,2.8017,28.5594,68.9583,71.76,3,3.7232542,1.3354484,3.386402,4.2478995,4.2871666
ID194823383,csiro-biomass\train\train\ID194823383.jpg,2015-07-08,WA,Clover,0.01693829513647212,-0.44685155043909164,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,20.8,0.0,4.91,25.71,25.71,3,3.08191,0.0,1.7766458,3.285038,3.285038
ID1948354837,csiro-biomass\train\train\ID1948354837.jpg,2015-01-15,NSW,Fescue_CrumbWeed,-0.18024555368049971,-0.2523985623523559,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,2,19.0341,14.4659,0.0,19.0341,33.5,0,2.9974358,2.7386377,0.0,2.9974358,3.5409594
ID1952813879,csiro-biomass\train\train\ID1952813879.jpg,2015-06-26,Vic,Ryegrass,0.14839419434778667,-0.3982383034174077,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,10,3.525,8.225,0.5875,4.1125,12.3375,2,1.5096176,2.2219172,0.46216044,1.6316886,2.5905795
ID1953171547,csiro-biomass\train\train\ID1953171547.jpg,2015-09-04,Tas,Ryegrass_Clover,-1.429076596187987,-0.203785315330672,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,11,15.989,58.7479,0.692,16.681,75.4289,0,2.832566,4.090134,0.5259113,2.8724906,4.336361
ID1953218650,csiro-biomass\train\train\ID1953218650.jpg,2015-11-10,Tas,Ryegrass_Clover,-1.0347088985540436,-0.43064389388206226,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,6.7,5.2,3.8,10.5,15.7,2,2.0412202,1.8245493,1.5686159,2.442347,2.8154087
ID1954669045,csiro-biomass\train\train\ID1954669045.jpg,2015-06-30,Vic,Phalaris_Clover,0.8056736904043588,-0.4662968492477652,0.0,6,181,0.4560957321267118,-1.160002652405086,0.3685177531083336,-1.079597130931854,2,7,18.772,10.469,6.859,25.631,36.1,3,2.9842668,2.4396477,2.0616593,3.282076,3.613617
ID1962197151,csiro-biomass\train\train\ID1962197151.jpg,2015-04-01,NSW,Lucerne,0.4113059927704151,2.6643962589486794,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,22.0,0.0,0.0,22.0,22.0,4,3.1354942,0.0,0.0,3.1354942,3.1354942
ID1962379474,csiro-biomass\train\train\ID1962379474.jpg,2015-11-10,Tas,Ryegrass_Clover,-0.7060691505257572,-0.23619090579532656,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,17.341,40.1734,1.4451,18.7861,58.9595,3,2.909139,3.7177925,0.894086,2.9849796,4.0936694
ID1963715583,csiro-biomass\train\train\ID1963715583.jpg,2015-07-08,WA,Clover,-3.269459185146389,-0.6413045385258273,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,0.7,0.0,0.34,1.04,1.04,4,0.5306282,0.0,0.29266962,0.7129498,0.7129498
ID196516535,csiro-biomass\train\train\ID196516535.jpg,2015-05-18,Tas,Ryegrass,-1.3633486465823297,-0.44685155043909164,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,9.0231,24.8461,0.5231,9.5462,34.3923,4,2.3048923,3.2521596,0.42074776,2.3557656,3.5664942
ID1970522802,csiro-biomass\train\train\ID1970522802.jpg,2015-05-07,NSW,Fescue,-0.7060691505257572,-0.3496250563957238,0.0,5,127,1.237315295274428,-0.9631790015377493,1.54553770729765,-0.4171499635673449,0,1,32.8911,13.5089,0.0,32.8911,46.4,1,3.5231526,2.6747622,0.0,3.5231526,3.8586223
ID1976436386,csiro-biomass\train\train\ID1976436386.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.9032529993427291,-0.15517206830898808,0.0,10,287,-0.897016243111896,1.0436649430992109,-1.1266068697263119,0.8323704327579902,2,8,26.6742,25.2703,7.9555,34.6297,59.9,0,3.3205006,3.268439,2.192268,3.5731795,4.1092334
ID1980675327,csiro-biomass\train\train\ID1980675327.jpg,2015-06-26,Tas,Ryegrass_Clover,-0.44315735210312884,-0.6413045385258273,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,14.7312,9.0024,2.6598,17.391,26.3934,2,2.755646,2.3028252,1.2974085,2.9118614,3.310302
ID1982662138,csiro-biomass\train\train\ID1982662138.jpg,2015-04-01,NSW,Lucerne,0.871401640010016,2.4699432708619438,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,35.9406,1.1594,0.0,35.9406,37.1,2,3.6093113,0.7698304,0.0,3.6093113,3.6402142
ID1988033238,csiro-biomass\train\train\ID1988033238.jpg,2015-08-18,Vic,Phalaris_Clover,0.6742177911930441,-0.427406251630418,0.0,8,230,-0.8970162431118959,-0.4254467872369877,-0.7581102109573252,-0.5889239104166735,2,7,21.1479,12.4718,4.8803,26.0282,38.5,3,3.0977426,2.6005986,1.7716078,3.2968807,3.6763008
ID1989506559,csiro-biomass\train\train\ID1989506559.jpg,2015-11-10,Tas,Ryegrass_Clover,0.9371295896156733,-0.31721946593106926,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,28.377,8.1077,15.202,43.579,51.6867,2,3.380212,2.2091203,2.7851346,3.797263,3.964363
ID1993907137,csiro-biomass\train\train\ID1993907137.jpg,2015-05-18,Tas,Ryegrass,-1.0347088985540436,-0.44685155043909164,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,15.9528,12.8356,0.1834,16.1362,28.9718,3,2.8304331,2.627245,0.16839164,2.8411932,3.4002569
ID1997244125,csiro-biomass\train\train\ID1997244125.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.6919883946106156,-0.44685155043909164,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,4.1536,46.0672,0.0,4.1536,50.2208,3,1.6396955,3.8515763,0.0,1.6396955,3.9361458
ID2002797732,csiro-biomass\train\train\ID2002797732.jpg,2015-07-01,Vic,Phalaris_Clover,0.01693829513647212,-0.5440780444824594,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,2,7,9.35,3.3,0.55,9.9,13.2,0,2.3369865,1.4586151,0.43825492,2.3887627,2.6532419
ID2003438517,csiro-biomass\train\train\ID2003438517.jpg,2015-07-02,Vic,Ryegrass_Clover,0.5427618919817296,-0.3496250563957238,0.0,7,183,-0.32512383102100434,-0.9631790015377494,0.3172278429478333,-1.0801756479420925,2,11,13.52,2.08,5.2,18.72,20.8,3,2.675527,1.1249295,1.8245493,2.9816334,3.08191
ID2006686196,csiro-biomass\train\train\ID2006686196.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-1.2976206969766724,0.16891300428576989,0.0,10,287,-0.897016243111896,1.0436649430992109,-1.1266068697263119,0.8323704327579902,2,8,28.0419,38.8581,0.0,28.0419,66.9,1,3.3687396,3.6853256,0.0,3.3687396,4.218036
ID2010625680,csiro-biomass\train\train\ID2010625680.jpg,2015-07-08,WA,Clover,0.608489841587387,-0.44685155043909164,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,5.0589,0.0,37.5911,42.65,42.65,2,1.8015282,0.0,3.6530216,3.7762034,3.7762034
ID2014192906,csiro-biomass\train\train\ID2014192906.jpg,2015-06-26,Vic,Ryegrass,-0.18024555368049971,-0.44685155043909164,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,10,3.0,7.0,0.5,3.5,10.1912,2,1.3862944,2.0794415,0.4054651,1.5040774,2.4151278
ID2030696575,csiro-biomass\train\train\ID2030696575.jpg,2015-11-09,Tas,Clover,-2.2835399410615307,-0.6250968819687979,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,1.6,2.6,2.1,3.7,6.3,0,0.95551145,1.2809339,1.1314021,1.5475625,1.9878744
ID2037861084,csiro-biomass\train\train\ID2037861084.jpg,2015-06-30,Vic,Phalaris_Clover,0.7399457407987015,-0.36907035520439735,0.0,6,181,0.4560957321267118,-1.160002652405086,0.3685177531083336,-1.079597130931854,2,7,28.6831,12.2169,0.0,28.6831,40.9,4,3.3905778,2.5814962,0.0,3.3905778,3.7352858
ID2048645043,csiro-biomass\train\train\ID2048645043.jpg,2015-06-26,Vic,Ryegrass,0.6742177911930441,-0.3496250563957238,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,10,10.4651,11.5116,4.186,14.6512,26.1628,0,2.4393077,2.5266562,1.6459627,2.7505476,3.3018484
ID2052442675,csiro-biomass\train\train\ID2052442675.jpg,2015-05-19,Tas,Ryegrass_Clover,-1.494804545793644,-0.5440780444824594,0.0,5,139,1.237315295274428,-0.9631790015377493,1.3436220692273737,-0.6600643841609672,1,11,14.5,2.7,0.0,14.5,17.2,4,2.74084,1.3083328,0.0,2.74084,2.9014215
ID2052993274,csiro-biomass\train\train\ID2052993274.jpg,2015-02-24,NSW,Phalaris,0.01693829513647212,2.3727167768185757,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,5,103.6236,1.7764,0.0,103.6236,105.4,1,4.650369,1.0211551,0.0,4.650369,4.667206
ID2053315094,csiro-biomass\train\train\ID2053315094.jpg,2015-02-25,NSW,Fescue,-0.5746132513144434,0.42818689595121895,0.0,2,56,1.8092077073653192,1.0436649430992109,1.5510528800141143,1.3766106956797473,0,1,50.8889,17.8111,0.0,50.8889,68.7,4,3.949105,2.934447,0.0,3.949105,4.2442
ID2056023629,csiro-biomass\train\train\ID2056023629.jpg,2015-02-25,NSW,Fescue,0.14839419434778667,0.42818689595121895,0.0,2,56,1.8092077073653192,1.0436649430992109,1.5510528800141143,1.3766106956797473,0,1,57.6643,25.1357,0.0,57.6643,82.8,2,4.071831,3.263302,0.0,4.071831,4.428433
ID2056982009,csiro-biomass\train\train\ID2056982009.jpg,2015-09-29,Vic,Ryegrass_Clover,0.4113059927704151,-0.44685155043909164,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,30.8534,1.5598,4.0868,34.9402,36.5,2,3.4611442,0.9399291,1.626649,3.5818565,3.624341
ID2069766023,csiro-biomass\train\train\ID2069766023.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.429076596187987,-0.2523985623523559,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,6.1907,32.7742,1.8208,8.0115,40.7857,1,1.9727886,3.5196972,1.0370204,2.1985016,3.7325542
ID2086966681,csiro-biomass\train\train\ID2086966681.jpg,2015-06-29,Tas,WhiteClover,-0.5746132513144434,-0.44685155043909164,0.0,6,180,0.4560957321267118,-1.160002652405086,0.39414800505292946,-1.0786138157169143,1,14,1.7557,30.7245,3.804,5.5597,36.2842,4,1.0136715,3.4570892,1.5694488,1.8809448,3.6185696
ID2089023774,csiro-biomass\train\train\ID2089023774.jpg,2015-09-29,Vic,Ryegrass_Clover,1.0028575392213306,-0.2523985623523559,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,33.4869,1.3042,17.5189,51.0058,52.31,2,3.5405796,0.83473355,2.9187918,3.9513552,3.976124
ID2091439402,csiro-biomass\train\train\ID2091439402.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,1.068585488826987,-0.3982383034174077,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,9,22.4712,4.9327,1.0962,23.5673,28.5,4,3.155774,1.7804794,0.7401262,3.2014163,3.3843904
ID2096636211,csiro-biomass\train\train\ID2096636211.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,-1.8234442938219302,-0.4662968492477652,0.0,10,286,-0.897016243111896,1.0436649430992109,-1.1321063693645246,0.8060907655763795,2,6,11.4,32.2,2.6,14.0,46.2,3,2.5176964,3.50255,1.2809339,2.7080503,3.854394
ID2099464826,csiro-biomass\train\train\ID2099464826.jpg,2015-10-06,NSW,Fescue,-0.04878965446918516,0.2985548114431967,0.0,10,279,-0.897016243111896,1.0436649430992109,-1.1584395162161214,0.6199019836281188,0,1,69.52,25.28,0.0,69.52,94.8,3,4.255896,3.2688081,0.0,4.255896,4.5622625
ID2099742797,csiro-biomass\train\train\ID2099742797.jpg,2015-07-02,Vic,Ryegrass_Clover,0.608489841587387,-0.5440780444824594,0.0,7,183,-0.32512383102100434,-0.9631790015377494,0.3172278429478333,-1.0801756479420925,2,11,15.18,1.38,4.14,19.32,20.7,2,2.783776,0.8671005,1.637053,3.0116055,3.0773122
ID210865340,csiro-biomass\train\train\ID210865340.jpg,2015-07-01,Tas,Ryegrass,0.0826662447421294,-0.3496250563957238,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,1,10,12.9966,9.0731,0.0,12.9966,22.0697,0,2.6388144,2.3098686,0.0,2.6388144,3.13852
ID212206250,csiro-biomass\train\train\ID212206250.jpg,2015-07-08,WA,Clover,-2.349267890667188,-0.6413045385258273,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,2.4,0.0,7.32,9.72,9.72,4,1.2237755,0.0,2.118662,2.372111,2.372111
ID212206832,csiro-biomass\train\train\ID212206832.jpg,2015-06-26,Vic,Ryegrass,0.608489841587387,-0.44685155043909164,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,10,5.6924,13.3262,0.7014,6.3938,19.72,1,1.9009726,2.66209,0.5314514,2.0006418,3.0310993
ID2125100696,csiro-biomass\train\train\ID2125100696.jpg,2015-08-14,Vic,Phalaris_Clover,0.9371295896156733,-0.2523985623523559,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,7,34.6182,4.9455,14.8364,49.4545,54.4,0,3.5728567,1.7826346,2.762311,3.921072,4.01458
ID2131261930,csiro-biomass\train\train\ID2131261930.jpg,2015-11-09,Tas,Ryegrass_Clover,0.47703394237607233,-0.3010118093740399,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,11,31.4721,42.7122,6.744,38.2161,80.9283,3,3.4803813,3.7776272,2.0469184,3.6690874,4.4058447
ID21377800,csiro-biomass\train\train\ID21377800.jpg,2015-06-26,Tas,Ryegrass_Clover,-0.44315735210312884,-0.3496250563957238,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,9.1208,28.3224,0.48,9.6008,37.9232,4,2.3145926,3.3783517,0.39204207,2.3609295,3.6615903
ID2145635095,csiro-biomass\train\train\ID2145635095.jpg,2015-07-01,Tas,Ryegrass,0.47703394237607233,-0.15517206830898808,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,1,10,22.7022,17.5621,0.0,22.7022,40.2643,3,3.1655679,2.9211218,0.0,3.1655679,3.7199976
ID227847873,csiro-biomass\train\train\ID227847873.jpg,2015-09-29,Vic,Ryegrass_Clover,0.34557804316475776,-0.44685155043909164,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,23.9377,7.5836,8.6387,32.5764,40.16,2,3.2163808,2.1498535,2.2657862,3.5138235,3.7174668
ID230058600,csiro-biomass\train\train\ID230058600.jpg,2015-08-21,WA,Clover,0.0826662447421294,-0.44685155043909164,0.0,8,233,-0.8970162431118959,-0.4254467872369877,-0.8094171360069519,-0.5287834952669702,3,0,0.0,0.0,46.83,46.83,46.83,2,0.0,0.0,3.8676531,3.8676531,3.8676531
ID249042826,csiro-biomass\train\train\ID249042826.jpg,2015-09-04,Tas,Clover,-0.8375250497370718,-0.463059206996121,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,0,1.8,3.8769,10.6616,12.4615,16.3385,1,1.0296195,1.5845097,2.4563015,2.5998337,2.8529294
ID257822026,csiro-biomass\train\train\ID257822026.jpg,2015-11-10,Tas,Ryegrass_Clover,-0.44315735210312884,-0.041737917708590866,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,24.0,58.125,0.0,24.0,82.125,0,3.218876,4.0796537,0.0,3.218876,4.4203453
ID290369222,csiro-biomass\train\train\ID290369222.jpg,2015-05-18,Tas,Ryegrass,1.265769337643959,0.03928091977774759,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,40.8478,11.4741,0.0,40.8478,52.3219,3,3.7340393,2.5236545,0.0,3.7340393,3.9763472
ID294150104,csiro-biomass\train\train\ID294150104.jpg,2015-09-29,Vic,Ryegrass_Clover,0.8056736904043588,-0.44685155043909164,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,20.5855,3.167,13.9876,34.573,37.74,2,3.0720217,1.4271963,2.7072232,3.571587,3.6568727
ID307060225,csiro-biomass\train\train\ID307060225.jpg,2015-06-26,Tas,Ryegrass_Clover,-0.8375250497370718,-0.5440780444824594,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,14.2453,15.6092,0.3031,14.5484,30.1575,3,2.7242713,2.8099568,0.26474604,2.7439578,3.439055
ID315357834,csiro-biomass\train\train\ID315357834.jpg,2015-07-01,Tas,Ryegrass,1.1343134384326443,-0.15517206830898808,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,1,10,27.2448,5.7792,0.0,27.2448,33.024,2,3.3409095,1.9138591,0.0,3.3409095,3.527066
ID317990700,csiro-biomass\train\train\ID317990700.jpg,2015-09-04,Tas,Ryegrass_Clover,0.608489841587387,-0.203785315330672,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,11,27.5062,38.1288,0.0,27.5062,65.635,2,3.3501217,3.6668587,0.0,3.3501217,4.19923
ID325799913,csiro-biomass\train\train\ID325799913.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,-1.8891722434275875,-0.427406251630418,0.0,10,286,-0.897016243111896,1.0436649430992109,-1.1321063693645246,0.8060907655763795,2,6,11.3527,19.2502,2.797,14.1498,33.4,3,2.5138748,3.0081646,1.3342112,2.7179873,3.5380566
ID332742639,csiro-biomass\train\train\ID332742639.jpg,2015-08-18,Vic,Phalaris_Clover,0.7399457407987015,-0.49546479746077554,0.0,8,230,-0.8970162431118959,-0.4254467872369877,-0.7581102109573252,-0.5889239104166735,2,7,19.9924,3.3949,6.4127,26.4051,29.8,0,3.0441604,1.4804449,2.0031948,3.310729,3.4275146
ID342818398,csiro-biomass\train\train\ID342818398.jpg,2015-09-29,Vic,Ryegrass_Clover,0.4113059927704151,-0.44685155043909164,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,13.8948,3.1815,24.0237,37.9185,41.1,3,2.7010121,1.43067,3.2198234,3.6614697,3.7400477
ID344618040,csiro-biomass\train\train\ID344618040.jpg,2015-05-18,Tas,Ryegrass,-0.37742940249747153,-0.3496250563957238,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,14.9081,6.7327,0.0,14.9081,21.6408,1,2.7668285,2.045458,0.0,2.7668285,3.1197536
ID353424190,csiro-biomass\train\train\ID353424190.jpg,2015-02-25,NSW,Fescue,-1.6262604450049587,-0.15517206830898808,0.0,2,56,1.8092077073653192,1.0436649430992109,1.5510528800141143,1.3766106956797473,0,1,22.7857,6.2143,0.0,22.7857,29.0,0,3.1690845,1.9760652,0.0,3.1690845,3.4011974
ID353997899,csiro-biomass\train\train\ID353997899.jpg,2015-06-30,Vic,Phalaris_Clover,0.14839419434778667,-0.44685155043909164,0.0,6,181,0.4560957321267118,-1.160002652405086,0.3685177531083336,-1.079597130931854,2,7,7.8492,35.7574,9.5934,17.4426,53.2,1,2.180327,3.6043396,2.3602312,2.9146633,3.992681
ID354528442,csiro-biomass\train\train\ID354528442.jpg,2015-02-24,NSW,Ryegrass,0.14839419434778667,0.23373390786448328,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,10,56.4923,8.3077,0.0,56.4923,64.8,3,4.051651,2.230842,0.0,4.051651,4.1866198
ID363069566,csiro-biomass\train\train\ID363069566.jpg,2015-05-19,Tas,Ryegrass_Clover,0.14839419434778667,-0.44685155043909164,0.0,5,139,1.237315295274428,-0.9631790015377493,1.3436220692273737,-0.6600643841609672,1,11,12.5,5.5,0.2,12.7,18.2,2,2.6026897,1.8718022,0.18232155,2.6173959,2.9549103
ID364856705,csiro-biomass\train\train\ID364856705.jpg,2015-09-03,Tas,Ryegrass_Clover,1.265769337643959,-0.41444595997443706,0.0,9,246,-1.1063433941687213,0.30910907793111153,-0.9951981397127253,-0.23921446835169946,1,11,34.0871,4.6064,2.7638,36.8509,41.4573,3,3.5578337,1.7239088,1.3254291,3.6336548,3.748499
ID380752847,csiro-biomass\train\train\ID380752847.jpg,2015-09-01,WA,Ryegrass,1.0028575392213306,0.6226398840379547,0.0,9,244,-1.1063433941687213,0.30910907793111153,-0.9707063342954942,-0.28649306435006355,3,10,58.98,0.0,0.0,58.98,58.98,1,4.0940113,0.0,0.0,4.0940113,4.0940113
ID383231615,csiro-biomass\train\train\ID383231615.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,1.3314972872496162,-0.3496250563957238,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,9,24.7245,5.7057,3.1698,27.8943,33.6,3,3.247444,1.9029579,1.427868,3.3636444,3.5438535
ID384648061,csiro-biomass\train\train\ID384648061.jpg,2015-10-06,NSW,Fescue,1.265769337643959,0.6874607876166681,0.0,10,279,-0.897016243111896,1.0436649430992109,-1.1584395162161214,0.6199019836281188,0,1,157.9836,27.7164,0.0,157.9836,185.7,4,5.068801,3.3574684,0.0,5.068801,5.229503
ID386216505,csiro-biomass\train\train\ID386216505.jpg,2015-08-14,Vic,Phalaris_Clover,-0.18024555368049971,-0.3496250563957238,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,7,21.4667,7.6667,3.0667,24.5333,32.2,1,3.112034,2.1594882,1.4028319,3.2399836,3.50255
ID397994621,csiro-biomass\train\train\ID397994621.jpg,2015-05-07,NSW,Fescue,1.3314972872496162,0.13650741382111545,0.0,5,127,1.237315295274428,-0.9631790015377493,1.54553770729765,-0.4171499635673449,0,1,81.0,0.0,0.0,81.0,81.0,4,4.406719,0.0,0.0,4.406719,4.406719
